target,method_id,metric,n_points,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,method_label,pearson_p_bh,spearman_p_bh,kendall_p_bh,pearson_ci_low,pearson_ci_high,pearson_perm_p,spearman_ci_low,spearman_ci_high,spearman_perm_p,kendall_ci_low,kendall_ci_high,kendall_perm_p,calibrated_rmse,calibrated_rmse_ci_low,calibrated_rmse_ci_high,calibrated_rmse_boot_mean,calibrated_mae,calibrated_mae_ci_low,calibrated_mae_ci_high,calibrated_mae_boot_mean
4f65,gnina,gnina_cnn_affinity_bestpose,126,0.04677427528391657,0.6029993953121789,0.18680425360935574,0.03622005796886062,0.12128918625007667,0.04423517929420488,GNINA 1.3,0.6106322990503078,0.04829341062514749,0.05898023905893985,-0.09517037956402,0.193826348743406,0.5921407859214078,0.016897967889031612,0.3502507137953681,0.038696130386961305,0.009753161810686408,0.2359277498869172,0.0461953804619538,0.46582160617872376,0.3863701253998107,0.5350386338617596,0.46048952981971014,0.34846816393936875,0.29427137776893814,0.4050975687132098,0.34739750000796166
4f65,plapt,plapt_affinity,133,0.10311509644637518,0.23756002481621316,0.06314575964401338,0.4702456528587232,0.0475403425291747,0.4172956953858187,PLAPT,0.2676732673985501,0.5083736787661873,0.4511304814981823,-0.11423451290110638,0.31364641219214995,0.23797620237976203,-0.12149976773128873,0.24191992887671987,0.47265273472652736,-0.07842858724785269,0.17767818875521427,0.43445655434456554,0.4594974811188449,0.38246269028737095,0.5265665272200672,0.4531396444616239,0.34451727529274456,0.29259965140603955,0.3949153081483005,0.3421213393196699
4f65,qvina,qvina_affinity_bestpose,126,-0.0100730266119988,0.910866696447665,-0.018819391137672715,0.8343230819004213,-0.004636247499871572,0.9394343101812681,QVina2,0.910866696447665,0.8448841335700468,0.9513258837278663,-0.19336594676376936,0.17246328826636376,0.914008599140086,-0.19141431924279567,0.16102446453025676,0.8368163183681632,-0.12980284024561475,0.1186652294918637,0.9392060793920608,0.46630835475671967,0.38463961165152977,0.5355088850685508,0.4602929913948144,0.3495598447544145,0.293627950826332,0.4045513217161978,0.3466620863000882
4tz4,boltz2,boltz2_affinity_pred_value,113,0.5104934906080162,7.633068202398829e-09,0.46265559370760695,2.479259431840256e-07,0.32465418802644397,3.5889559126960594e-07,Boltz-2,1.65039312484299e-08,5.360560933708661e-07,7.759904676099588e-07,0.3694457327176137,0.6250770226514681,9.999000099990002e-05,0.2918309218279401,0.6075843289878226,9.999000099990002e-05,0.20438510123999218,0.43817979818792285,9.999000099990002e-05,0.5133009707615974,0.4385066389716604,0.574990336756811,0.5073128728412889,0.40648343949404553,0.34586232055157934,0.46402238771191934,0.4032572068347944
4tz4,dynamicbind,dynamicbind_affinity_bestpose,113,0.4316281196646444,1.8131966503623732e-06,0.41474562445467533,4.94218923630144e-06,0.2936292144266473,4.160772755152875e-06,DynamicBind,3.3733891169532527e-06,9.413693783431315e-06,8.32154551030575e-06,0.2542005933432393,0.5772375900494543,9.999000099990002e-05,0.24683483986856758,0.5600308066990247,9.999000099990002e-05,0.18058357997676014,0.40210522325523024,9.999000099990002e-05,0.5384741044983444,0.46673972085644977,0.5978981236181075,0.5322191839697108,0.4423444652047616,0.3802391265423828,0.49556772824124923,0.4368647347617873
4tz4,gnina,gnina_cnn_affinity_bestpose,112,0.40648792077020507,8.7001814848094e-06,0.37234219806860436,5.2850597442722854e-05,0.25642702764414327,6.311028444569738e-05,GNINA 1.3,1.5818511790562546e-05,8.628668970240467e-05,0.00010303719909501613,0.2557988211525842,0.5410053110468394,9.999000099990002e-05,0.2015734538971687,0.5222275153506843,9.999000099990002e-05,0.1386286151779685,0.3692740775148119,9.999000099990002e-05,0.5476958356796899,0.4734881551381035,0.6093731578659088,0.5412125242604169,0.4528350646262692,0.3895440521710784,0.5098271677972439,0.4478638324338307
4tz4,plapt,plapt_affinity,113,0.3215410870916919,0.0005152094981429753,0.27968692206848134,0.002698287075479506,0.19263975954567641,0.0025278513249275456,PLAPT,0.0008586824969049588,0.0039247812006974634,0.0037449649258185862,0.14698664197178588,0.4791982932344452,0.0006999300069993001,0.08851093405562037,0.4570388584484514,0.0030996900309969004,0.055409041983312875,0.32554944820619663,0.0023997600239976003,0.565243441559891,0.47938899474882446,0.6387633601946648,0.5578979594516251,0.44652804100724103,0.3803453531181492,0.5076272343049965,0.44196509388104044
4tz4,qvina,qvina_affinity_bestpose,112,-0.07659910064712692,0.42212803486354994,-0.08367514425665537,0.3804107481701815,-0.06873179114491416,0.3780081142886408,QVina2,0.44652851492687873,0.4168884911454044,0.4142554677135789,-0.1545771638211058,-0.060805302857312546,0.40435956404359563,-0.16687632517802478,-0.06019893108783443,0.5050494950504949,-0.14150539645023258,-0.049663598214845714,0.49355064493550643,0.5976938777773076,0.5087586342447753,0.6771076816991022,0.5913761863909215,0.4735040752777975,0.40108377934957246,0.5369431300153003,0.46753884289527925
4zau,boltz2,boltz2_affinity_pred_value,219,0.5362273373256444,1.0558606489021633e-17,0.47863715869655676,6.115757590013387e-14,0.3287910902577807,5.704084014096388e-13,Boltz-2,3.519535496340545e-17,1.957042428804284e-13,1.6900989671396704e-12,0.4419530010643367,0.6223170736910723,9.999000099990002e-05,0.36111106826621253,0.5847359274014371,9.999000099990002e-05,0.24324001679647608,0.4075938231334611,9.999000099990002e-05,0.7326418030648136,0.6527855447726014,0.8021860069172806,0.7278871734166498,0.577248844160352,0.5116429074149161,0.6383077216694873,0.5740087735610971
4zau,dynamicbind,dynamicbind_affinity_bestpose,235,0.37272662718492017,3.6972916412360573e-09,0.30556955189520235,1.8060893898964047e-06,0.2066944516354073,2.7125762249224674e-06,DynamicBind,8.216203647191237e-09,3.704798748505445e-06,5.7106867893104575e-06,0.2530425663834606,0.4825681630025937,9.999000099990002e-05,0.17765380025353533,0.4248335533344088,9.999000099990002e-05,0.11841771281487044,0.2918209111247815,9.999000099990002e-05,0.7844361249974814,0.7039212410734406,0.8551133462322427,0.779674261035576,0.6279629869531203,0.5596456847954325,0.6906569619765754,0.6247659804208775
4zau,gnina,gnina_cnn_affinity_bestpose,233,0.33953976872375297,1.0743520081936583e-07,0.3148331726832677,9.334014313432823e-07,0.20380068883706143,4.146398287275307e-06,GNINA 1.3,2.2037989911664784e-07,1.965055644933226e-06,8.32154551030575e-06,0.21993939335864446,0.4538127073875413,9.999000099990002e-05,0.1897544479399765,0.43102266283497076,9.999000099990002e-05,0.11743310194306691,0.2846514651901533,9.999000099990002e-05,0.7912136654459354,0.700535542193606,0.8760107760273685,0.7860815142455964,0.6147866152954169,0.5418189634168261,0.685893943480131,0.6120849729330261
4zau,plapt,plapt_affinity,235,0.194005533746751,0.0028208197550222444,0.0870717913450837,0.18345382132387447,0.053338143448570595,0.22603083943296676,PLAPT,0.004257841139656218,0.21582802508691112,0.2511453771477409,0.05113950966711813,0.3245646143211681,0.0026997300269973002,-0.05071472088220834,0.22469311690369845,0.18808119188081193,-0.042458515990811206,0.14687331941900175,0.2253774622537746,0.829289812497619,0.7397915578165885,0.9096798272925449,0.8244055351189432,0.643413006183143,0.5663500826920979,0.7190210128771108,0.6412622367329587
4zau,qvina,qvina_affinity_bestpose,233,0.07826254972159984,0.23403565694816564,0.021641846927990656,0.742450258532457,0.010217344802965345,0.8207887777783356,QVina2,0.267469322226475,0.7713768919817736,0.8418346438752159,-0.06407235983314115,0.2151405550359312,0.23017698230176983,-0.11229515766416107,0.15636755754328374,0.7478252174782521,-0.08528948544802498,0.10423328384074931,0.8154184581541846,0.838607061416904,0.7409748368233667,0.9270717475603926,0.8333580269624321,0.6466312393349346,0.5631284797351614,0.7270869978523326,0.6437370443572277
5jkv,boltz2,boltz2_affinity_pred_value,486,0.5685751462155247,5.780864493278286e-43,0.5776839424695622,1.3212217908776147e-44,0.4064971256294514,1.151429457420071e-40,Boltz-2,4.624691594622629e-42,1.174419369668991e-43,1.0234928510400632e-39,0.5017398228294291,0.6329024157907829,9.999000099990002e-05,0.5096360942329361,0.6389391433557143,9.999000099990002e-05,0.3559457172707111,0.45492338973673757,9.999000099990002e-05,0.9140644005608176,0.8388445633483339,0.9873839793895595,0.911915394698609,0.6939365213585443,0.6403948894248235,0.7470381129359068,0.6928749489412664
5jkv,dynamicbind,dynamicbind_affinity_bestpose,488,0.13856641772331382,0.0021550026070730134,0.19671865715736772,1.201269970284322e-05,0.1332180815398944,1.1606105805776918e-05,DynamicBind,0.0033803962463890406,2.184127218698767e-05,2.159275498749194e-05,0.0530983066918095,0.2248324764509692,0.0029997000299970002,0.10864005044408058,0.28339922792797834,9.999000099990002e-05,0.07440763108990553,0.1923808867227968,9.999000099990002e-05,1.104894862924317,1.0274231579416455,1.1778992083715774,1.1022457696960977,0.8482366243084375,0.7794428164003373,0.916516253946817,0.846891888551142
5jkv,gnina,gnina_cnn_affinity_bestpose,487,0.14364910404724685,0.0014808395932424461,0.18418532794560866,4.328502219963796e-05,0.1220963278817134,5.9775034815660754e-05,GNINA 1.3,0.0023693433491879137,7.367663353129865e-05,9.962505802610127e-05,0.05543816804043654,0.22964935239352247,0.0022997700229977,0.09667076454798355,0.2711774815598991,9.999000099990002e-05,0.06359435729257693,0.18131922861663569,9.999000099990002e-05,1.1012528896144014,1.0245112558672227,1.1730141072373894,1.0987663397811889,0.8550041178619494,0.7885716128607047,0.9191149631562932,0.8540233157285162
5jkv,plapt,plapt_affinity,488,0.1187200059252062,0.008660445105597301,0.1461857225628629,0.001201682877136537,0.10260468628901302,0.000732218839633204,PLAPT,0.01174297641436922,0.0018487428879023645,0.0011485785719736533,0.022366659071853857,0.21541470076003458,0.006799320067993201,0.05479102900851273,0.23723937385400787,0.0014998500149985001,0.03875026112341411,0.16491467749126199,0.0008999100089991,1.107767266813455,1.0334959131013546,1.1779627034688054,1.104820477379012,0.8646499169403051,0.7998672036469473,0.9283198646662878,0.863318488254317
5jkv,qvina,qvina_affinity_bestpose,487,0.13000453028677667,0.004055882331969885,0.15558836817384825,0.0005695429887530105,0.10179460330577332,0.0009413286223528167,QVina2,0.0058138105225124664,0.0008934007666713891,0.0014481978805427947,0.04297144671718732,0.21514855124890273,0.0047995200479952005,0.07051735626672448,0.2388843207411077,0.00039996000399960006,0.04471620780788163,0.15836761399819033,0.000999900009999,1.10335018864277,1.0251624852667653,1.1750623228482264,1.1007504917821067,0.8522581018971014,0.7867463230912648,0.9164426457054834,0.8512129404106238
5mo4,boltz2,boltz2_affinity_pred_value,679,0.4191433596279647,2.880091663492931e-30,0.4352077452705411,9.442315274137458e-33,0.2895624821991895,3.1244330434946864e-29,Boltz-2,1.5360488871962296e-29,6.867138381190879e-32,2.082955362329791e-28,0.3610014526829893,0.47583876966966304,9.999000099990002e-05,0.37351865050674565,0.4929899894622041,9.999000099990002e-05,0.2452639089229182,0.33113174087790087,9.999000099990002e-05,1.22623088957567,1.1695807664034887,1.2799897917040142,1.2246275320393376,1.014781617757323,0.9604993696200054,1.0662086289446873,1.0130080966781625
5mo4,dynamicbind,dynamicbind_affinity_bestpose,682,0.5960052180784287,8.10119090124656e-67,0.6076320875181561,4.571460400287273e-70,0.42933747134881356,1.8640296787879001e-62,DynamicBind,9.258503887138925e-66,7.314336640459637e-69,2.4853729050505334e-61,0.5440010940540569,0.6464619278834272,9.999000099990002e-05,0.5543637599602381,0.6570764843899132,9.999000099990002e-05,0.38940209717206553,0.4685582465864161,9.999000099990002e-05,1.0847692309924832,1.0232175814484898,1.1410672964586095,1.0824820108472815,0.8590761838117134,0.8044337191819938,0.9124226203970565,0.8578163897322214
5mo4,gnina,gnina_cnn_affinity_bestpose,682,0.37337098611189146,5.507876893918769e-24,0.41525484234363114,8.253598333164274e-30,0.28035006550265246,1.3134663113378698e-27,GNINA 1.3,2.3576484152966616e-23,4.716341904665299e-29,6.56733155668935e-27,0.3057424161047296,0.437868879127391,9.999000099990002e-05,0.3511746660858786,0.47641024901307577,9.999000099990002e-05,0.2371616168752717,0.32313351887398883,9.999000099990002e-05,1.2532321011744665,1.1917448194244886,1.307969001285857,1.2507402180145095,1.0343273075077353,0.9784472567526569,1.0882098680881074,1.0327054017738857
5mo4,plapt,plapt_affinity,682,0.23539770093887352,4.851608047764232e-10,0.2556045434923288,1.2374338043035779e-11,0.174129727149543,1.3366002235948307e-11,PLAPT,1.1415548347680546e-09,3.2998234781428746e-11,3.68717303060643e-11,0.15295327879987744,0.3145508925528119,9.999000099990002e-05,0.18055537495922108,0.3284820032505356,9.999000099990002e-05,0.12013311436021479,0.22423962713903955,9.999000099990002e-05,1.3129661240754547,1.253911977242892,1.3674282944784653,1.3104315786243497,1.096370048088054,1.0350463430748262,1.1550482592389546,1.0947066104447172
5mo4,qvina,qvina_affinity_bestpose,682,0.4102481197204603,4.5440281485757694e-29,0.41829974152923316,2.8837738518549108e-30,0.2874693765965365,2.263444222355724e-28,QVina2,2.2720140742878846e-28,1.9225159012366073e-29,1.392888752218907e-27,0.347715432170634,0.470930411453417,9.999000099990002e-05,0.35242769001466323,0.4787928804371783,9.999000099990002e-05,0.24061464002658714,0.33195262868868325,9.999000099990002e-05,1.2320114911717477,1.1720955445831878,1.287570939327541,1.2299574579175914,1.0222431610744844,0.965536444619681,1.074967133921805,1.020351186087455
6gqj,boltz2,boltz2_affinity_pred_value,1089,0.3605885586097467,8.836039840527345e-35,0.3579439862891114,2.9134485897115917e-34,0.2677174607530774,5.24314587395114e-34,Boltz-2,5.4375629787860585e-34,2.3307588717692734e-33,4.194516699160912e-33,0.3054967019170775,0.413884530755305,9.999000099990002e-05,0.301890937180057,0.41338072729568176,9.999000099990002e-05,0.22491155861239,0.31078426614414373,9.999000099990002e-05,0.8219106738974554,0.7764673569407902,0.8639355430416126,0.8204583936190073,0.6217024379832649,0.5842097792618107,0.6586565298936399,0.6210131949626883
6gqj,dynamicbind,dynamicbind_affinity_bestpose,1089,0.0545728232705117,0.07183277162034751,0.17925764851492318,2.5687323092924117e-09,0.12767370104302936,6.718797514898607e-09,DynamicBind,0.08979096452543439,6.044076021864498e-09,1.5357251462625388e-08,-0.0015607741612388814,0.1106731677124516,0.0694930506949305,0.12149498253893379,0.23755059078811716,9.999000099990002e-05,0.08714083490907104,0.1700011752081256,9.999000099990002e-05,0.8798797856829056,0.8278339589690152,0.929225844193865,0.8784030426716488,0.6440311511813082,0.6102271732401885,0.6777843491719722,0.6436375204184688
6gqj,gnina,gnina_cnn_affinity_bestpose,1085,0.26280583096041343,1.3458750366604168e-18,0.3350068999348631,7.263782940020666e-30,0.24818596150582495,2.5973432060639655e-29,GNINA 1.3,4.68130447534058e-18,4.470020270781948e-29,1.8889768771374294e-28,0.20679139312973677,0.3200891442553818,9.999000099990002e-05,0.2807030746312973,0.3887742204114064,9.999000099990002e-05,0.20738594355952975,0.2883912236890729,9.999000099990002e-05,0.8474557477112852,0.7958953121604908,0.8982870006811184,0.84608133775425,0.6309893698506982,0.5951176598205236,0.6669036043659037,0.630407181318195
6gqj,plapt,plapt_affinity,1089,0.08698668495448333,0.004069667365758726,0.13881141870822714,4.269924150607165e-06,0.09949451044822862,6.238004608717773e-06,PLAPT,0.0058138105225124664,8.331559318257883e-06,1.2171716309693216e-05,0.0319656051113249,0.14067091301658474,0.004299570042995701,0.08050398219768443,0.19668398241697846,9.999000099990002e-05,0.057413302834680276,0.14141970818607158,9.999000099990002e-05,0.8778527609450762,0.8259778170584607,0.9266163030719871,0.8764223478593957,0.6415921056861239,0.608973246193598,0.6758512621347662,0.6418238831966386
6gqj,qvina,qvina_affinity_bestpose,1085,0.036679174493986846,0.2273546320159779,0.008628629049930834,0.7764877847534558,0.009365930685763104,0.674832704380077,QVina2,0.2635995733518584,0.7963977279522624,0.7011248876676125,-0.024042823054093193,0.0953273395506462,0.23307669233076692,-0.05287568479928538,0.07098399633730137,0.7814218578142186,-0.03472940966819052,0.054496405499230356,0.6755324467553244,0.8777391227692274,0.8274751895950699,0.9261783873224981,0.8764458742322763,0.648719934456095,0.6158892878924708,0.6807718819962969,0.6480092380052921
6jok,boltz2,boltz2_affinity_pred_value,249,0.8518773732046081,2.488693980373899e-71,0.7973858528844271,4.211231474408782e-56,0.6001876814138286,7.855130890832703e-45,Boltz-2,3.981910368598238e-70,4.211231474408782e-55,7.855130890832704e-44,0.8071942611852955,0.8895023810309358,9.999000099990002e-05,0.73651876106192,0.8443465500592781,9.999000099990002e-05,0.5426197479469346,0.6546494110705495,9.999000099990002e-05,0.6623059640045822,0.5751043604714788,0.7424076353386279,0.657351799487459,0.4667162023903809,0.40812673920760284,0.5270036626377377,0.4657392713526644
6jok,dynamicbind,dynamicbind_affinity_bestpose,250,0.5602952864536721,4.58948221312895e-22,0.3242433954366493,1.5765359693221554e-07,0.2204424437217603,2.3348335705537634e-07,DynamicBind,1.83579288525158e-21,3.5034132651603454e-07,5.18851904567503e-07,0.4479875745211144,0.6490877457664798,9.999000099990002e-05,0.1851585783518936,0.4525604284110921,9.999000099990002e-05,0.1212329434371379,0.3156668350990077,9.999000099990002e-05,1.046790973332982,0.973417196549169,1.1078583336528487,1.0412555550954745,0.9287631340308954,0.845018802309931,0.9945952812202797,0.9223060726278889
6jok,gnina,gnina_cnn_affinity_bestpose,242,0.6243805884873553,1.4637464068733977e-27,0.565526786092749,7.41332435185231e-22,0.402367189398292,1.6972858356971805e-20,GNINA 1.3,6.888218385286578e-27,3.1213997270957093e-21,7.146466676619708e-20,0.5366636055570355,0.7040185903775659,9.999000099990002e-05,0.46376087104166724,0.6562763048166144,9.999000099990002e-05,0.3261864703155185,0.47463560203088206,9.999000099990002e-05,0.9814767110578894,0.8739921278857161,1.0770131349322425,0.9759778263025559,0.7250686491862289,0.6355916186640082,0.8125333888719402,0.7223281577131134
6jok,plapt,plapt_affinity,250,0.30042909260872624,1.3073338439844012e-06,0.2622627416214091,2.672669970533845e-05,0.17662499076886942,3.431695136060248e-05,PLAPT,2.490159702827431e-06,4.751413280949058e-05,5.9681654540178236e-05,0.16668149034256852,0.4227146462558172,9.999000099990002e-05,0.13291102413993386,0.3868585551253511,0.00019998000199980003,0.08357618939961396,0.2669721130558213,9.999000099990002e-05,1.2054111899238262,1.1053038300640654,1.2922655579123983,1.1983365912163308,1.0283733168697882,0.9280355338164775,1.1132721131196401,1.0209001643963627
6jok,qvina,qvina_affinity_bestpose,242,0.4070369745548853,4.498939652690064e-11,0.2824483355641978,8.108137593508318e-06,0.18685058194627868,2.3591099928959325e-05,QVina2,1.090652037015773e-10,1.5084907150713151e-05,4.2892908961744226e-05,0.27611029605058957,0.5247640825138085,9.999000099990002e-05,0.15278408493036752,0.4045632334744176,9.999000099990002e-05,0.09188722608620097,0.28084492742318273,0.00019998000199980003,1.147700712541229,1.0494203428821836,1.2338245091784035,1.1411185021223715,0.9529263963809247,0.8548611166272804,1.0385809969873225,0.9461859746959661
7awe,boltz2,boltz2_affinity_pred_value,83,0.6811638028338417,1.377044199947198e-12,0.6712635718582914,3.792758150221149e-12,0.49580957378043944,3.33849588677918e-11,Boltz-2,3.5536624514766396e-12,1.0462781104058342e-11,8.902655698077813e-11,0.5661261996286341,0.7760134022353855,9.999000099990002e-05,0.5115242874716766,0.786763320951485,9.999000099990002e-05,0.3688005672967257,0.6089982233910952,9.999000099990002e-05,0.9496470903110372,0.7979566476516776,1.0717940715899612,0.9347914966654125,0.7604413431939937,0.6239203837920279,0.8779677845494861,0.7481255544808181
7awe,dynamicbind,dynamicbind_affinity_bestpose,83,0.29281167772594147,0.007224042946482186,0.340905632375444,0.0016119355961400747,0.21643881749845992,0.003796558723731447,DynamicBind,0.009964197167561636,0.002433110333796339,0.005423655319616353,0.14221011641467587,0.4462990285395462,0.008099190080991902,0.1652237516303427,0.49269285758053544,0.0025997400259974,0.1013668066005648,0.32677551073599687,0.0032996700329967,1.2402481554204454,1.0051824963104043,1.4211792756890793,1.222608110740299,0.9375296965753914,0.7307217790027591,1.1374644563399283,0.9281929677588084
7awe,gnina,gnina_cnn_affinity_bestpose,59,0.37388645191837594,0.003533851456549561,0.3712720099760735,0.0037912226894554492,0.2352941277231281,0.008559739610577054,GNINA 1.3,0.005235335491184535,0.005416032413507785,0.012013669628880078,0.19319448860479443,0.5352933387255,0.004299570042995701,0.136945532228637,0.5594037425995315,0.004299570042995701,0.07632508207138596,0.37790310718785597,0.007699230076992301,1.3211354505862642,1.0603176696124794,1.514083609393917,1.298145164310848,1.0484372251428762,0.8136221545667314,1.260328643561278,1.032703903429826
7awe,plapt,plapt_affinity,83,0.43302280371604934,4.336863440693824e-05,0.4292438722530412,5.1402134728791485e-05,0.2958389271786015,7.606798279545259e-05,PLAPT,7.381895218202254e-05,8.567022454798581e-05,0.00012170877247272414,0.2778076299071214,0.5683659451094306,9.999000099990002e-05,0.22796221883538248,0.5876088476193485,9.999000099990002e-05,0.16547021395674133,0.4201470783901599,0.00039996000399960006,1.169183729448726,0.9634423459634385,1.322752234643566,1.1522281370219147,0.9062883916628278,0.7134752633877953,1.0792947553998113,0.8958302085913656
7awe,qvina,qvina_affinity_bestpose,42,-0.2835330526056155,0.06882087373602082,-0.2895154601332162,0.06292785064354614,-0.18942487414734221,0.08056473164358859,QVina2,0.08739158569653437,0.0799083817695824,0.09915659279210902,-0.4556650156023922,-0.10750825226201577,0.06819318068193181,-0.5311025393895655,-0.00960301560110837,0.06459354064593541,-0.3502949025266036,-0.00963853375501233,0.08289171082891711,1.3333162098720066,0.9665411892935166,1.5855329167830698,1.2995770930481267,1.037351053883776,0.726266694402613,1.3183895061791964,1.0180959051940615
7kk3,boltz2,boltz2_affinity_pred_value,1047,0.737409919941985,2.793133633954634e-180,0.7248448398310735,2.5874980423316106e-171,0.5385099360902865,4.5260200021086715e-149,Boltz-2,7.448356357212357e-179,6.899994779550962e-170,1.206938667228979e-147,0.7086711339411376,0.7637223095951404,9.999000099990002e-05,0.6900656047291889,0.7560199303427088,9.999000099990002e-05,0.5095019552378396,0.5671966483517302,9.999000099990002e-05,0.6334568415653948,0.607864435219101,0.6580453037260875,0.6328786480223857,0.5076016207150952,0.48343064889311144,0.5315773076627273,0.5072615111101783
7kk3,dynamicbind,dynamicbind_affinity_bestpose,1049,-0.03473982848103144,0.26094483467028406,-0.06209637192230088,0.04435326264121311,-0.04042290086430969,0.05072615361995889,DynamicBind,0.2899387051892045,0.058168213299951615,0.06545310144510824,-0.09461172855902034,0.026056845056644247,0.2555744425557444,-0.1212965141869045,-0.0018165618186527196,0.0448955104489551,-0.08091608682429112,-0.00035611623512108104,0.0524947505249475,0.9378387046893877,0.9047439472272969,0.9693775241356202,0.9369432746465811,0.7947495505035386,0.7632786787317843,0.8240120274326567,0.7934838207271195
7kk3,gnina,gnina_cnn_affinity_bestpose,588,0.2845857683000451,2.034887821040466e-12,0.2871556000012135,1.2623588143763982e-12,0.1937407894566481,2.554800219786124e-12,GNINA 1.3,5.087219552601165e-12,3.606739469646852e-12,7.299429199388925e-12,0.21514421904915904,0.3529779163711478,9.999000099990002e-05,0.2126792034800992,0.3583720317843498,9.999000099990002e-05,0.14243320484086774,0.24370309976833687,9.999000099990002e-05,0.8593737684702681,0.816640330935543,0.8997914120429716,0.8575659270155856,0.7109122987334818,0.6687090736763497,0.7505322123295073,0.7093080437449236
7kk3,plapt,plapt_affinity,1049,0.4510344863546688,1.0621386336778888e-53,0.46119121905464516,2.273277278890621e-56,0.31174434719676036,2.638936928156676e-51,PLAPT,1.0621386336778887e-52,2.5980311758749954e-55,3.015927917893344e-50,0.4047564158763772,0.4966029046785596,9.999000099990002e-05,0.41420855368139137,0.5074720861188639,9.999000099990002e-05,0.27838167403197056,0.3451320657655465,9.999000099990002e-05,0.8375327038072554,0.801810904716191,0.8721685768632745,0.8368167633972081,0.6815602428238297,0.6510419477619503,0.7115959591810993,0.6808802908372166
7kk3,qvina,qvina_affinity_bestpose,928,0.2428011065671541,6.430786835354137e-14,0.26365992272812505,3.188050494028444e-16,0.177242682353482,1.9096785679641395e-15,QVina2,1.7148764894277699e-13,1.1592910887376158e-15,6.642360236397007e-15,0.1843607556251135,0.3007025566824717,9.999000099990002e-05,0.20232376279427366,0.3228089453092169,9.999000099990002e-05,0.13511696520020147,0.21867270494191915,9.999000099990002e-05,0.926802842281715,0.8918467617303129,0.9590636775343543,0.9256163291138307,0.7911832692780023,0.7579772595696269,0.822328538874473,0.7903442686484312
