canonical_smiles;assay_chembl_id;standard_value;value;action_type;activity_comment;activity_id;activity_properties;assay_description;assay_type;assay_variant_accession;assay_variant_mutation;bao_endpoint;bao_format;bao_label;data_validity_comment;data_validity_description;document_chembl_id;document_journal;document_year;ligand_efficiency;molecule_chembl_id;molecule_pref_name;parent_molecule_chembl_id;pchembl_value;potential_duplicate;qudt_units;record_id;relation;src_id;standard_flag;standard_relation;standard_text_value;standard_type;standard_units;standard_upper_value;target_chembl_id;target_organism;target_pref_name;target_tax_id;text_value;toid;type;units;uo_units;upper_value
CCCS(=O)(=O)Nc1ccc(-c2ncnc3[nH]c(-c4ccc(F)cc4)cc23)c(F)c1;CHEMBL5733245;500.0;500.0;;729317;27463418;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '14.71', 'le': '0.29', 'lle': '1.58', 'sei': '7.18'};CHEMBL5774393;;CHEMBL5774393;6.3;0;http://www.openphacts.org/units/Nanomolar;4310288;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1ccc(-c2ncnc3[nH]c(-c4ccc(F)cc4)cc23)cc1F;CHEMBL5733244;500.0;500.0;;729327;27463448;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '14.71', 'le': '0.29', 'lle': '1.58', 'sei': '7.18'};CHEMBL5784634;;CHEMBL5784634;6.3;0;http://www.openphacts.org/units/Nanomolar;4310292;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1ccc(-c2ncnc3[nH]c(C)cc23)cc1;CHEMBL5733245;500.0;500.0;;729142;27462893;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '19.07', 'le': '0.37', 'lle': '3.21', 'sei': '7.18'};CHEMBL5955313;;CHEMBL5955313;6.3;0;http://www.openphacts.org/units/Nanomolar;4310191;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1ccc(-c2ncnc3cc(OC)c(OC)cc23)c(F)c1;CHEMBL5733245;500.0;500.0;;729111;27462800;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '15.54', 'le': '0.31', 'lle': '2.70', 'sei': '6.97'};CHEMBL5964613;;CHEMBL5964613;6.3;0;http://www.openphacts.org/units/Nanomolar;4310171;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1ccc(-c2ncnc3cc(OC)c(OC)cc23)cc1F;CHEMBL5733245;5500.0;5500.0;;729119;27462824;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '12.97', 'le': '0.26', 'lle': '1.66', 'sei': '5.82'};CHEMBL5845930;;CHEMBL5845930;5.26;0;http://www.openphacts.org/units/Nanomolar;4310177;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1cccc(-c2ncnc3[nH]c(-c4ccc(F)cc4)cc23)c1;CHEMBL5733244;5500.0;5500.0;;729373;27463586;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '12.81', 'le': '0.25', 'lle': '0.68', 'sei': '5.99'};CHEMBL5911521;;CHEMBL5911521;5.26;0;http://www.openphacts.org/units/Nanomolar;4310318;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCS(=O)(=O)Nc1cccc(Nc2ncc(NC(=O)c3[nH]nc(C)c3C)cn2)c1;CHEMBL5733840;5500.0;5500.0;;784336;27624218;[];Exemplary c-Kit Mutant Biochemical Assay: The c-kit mutant D816V (or kinase domain thereof) is an active kinase in AlphaScreen. IC50 values are determined with respect to inhibition of c-Kit mutant D816V kinase activity, where inhibition of phosphorylation of a peptide substrate is measured as a function of compound concentration. Compounds to be tested were dissolved in DMSO to a concentration of 20 mM. These were diluted 30 μl into 120 μl of DMSO (4 mM) and 1 μl was added to an assay plate. These were then serially diluted 1:3 (50 μl to 100 μl DMSO) for a total of 8 points. Plates were prepared such that each kinase reaction is 20 μl in 1× kinase buffer (25 mM HEPES, pH 7.2, 8 mM MgCl2, 2 mM MnCl2, 50 mM NaCl, 0.01% Brij, 1 mM DTT, 0.01% BSA), 5% DMSO and 10 μM ATP. Substrate was 30 nM biotin-(E4Y)10 (EMD Millipore, Cat#12-440). C-kit mutant D816V kinase was at 0.75 ng per sample. After incubation of the kinase reaction for 30 minutes at room temperature, 5 μl of donor beads (Streptavidin coated beads (Perkin Elmer Life Science) final concentration 7.5 μg/ml) in stop buffer (25 mM Hepes pH 7.5, 100 mM EDTA, 0.01% BSA) was added, the sample was mixed and incubated for 20 minutes at room temperature before adding 5 μl of acceptor beads (PY20 coated beads (Perkin Elmer Life Science) final concentration 7.5 ug/ml) in stop buffer. The samples were incubated for 60 minutes at room temperature and the signal per well was read on EnVision reader. Phosphorylated substrate results in binding of the PY20 antibody and association of the donor and acceptor beads such that signal correlates with kinase activity.;B;;;BAO_0000192;BAO_0000357;single protein format;;;CHEMBL5727002;;2019.0;{'bei': '12.25', 'le': '0.24', 'lle': '2.30', 'sei': '3.71'};CHEMBL5977206;;CHEMBL5977206;5.26;0;http://www.openphacts.org/units/Nanomolar;4341590;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCc1ccc(COc2ccc(Nc3ccc4ncc(N5CCOCC5)nc4c3C#N)cc2OC)cn1;CHEMBL5735315;27.5;27.5;;915904;27995636;[];Kinase Assay: c-KIT: Inhibition of c-KIT kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 20 ng of recombinant c-Kit (SignalChem) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0, 0.21 mM EDTA, 0.5% glycerol, 0.001% Brij-35, 0.01 2-mercaptoehtanol, 1 mg/ml BSA, 10 mM MgCl2, 10 mM MnCl2, 10 μM ATP, 0.1 μCi per well [33P]-ATP, in the presence of test compound (diluted in final concentration of 4% DMSO) or DMSO control, with a final volume of 25 μl for 60 minutes at 30° C. The reaction was stopped by adding 5 μl of 3% phosphoric acid solution. Total reaction solution was then harvested onto a filter plate (UniFilter-96 GF/B, PerkinElmer), and washed 20 times for 5 min with dH2O. 30 μl of MicroScint-20 Cocktail (PerkinElmer) was added to dried plate. The plate was sealed and counted using a TopCount scintillation detector (PerkinElmer). The readout from control reaction (complete reaction mixture) was designated as 0% inhibition and the readout for the reaction without enzyme as 100% inhibition. The IC50 values of quinoxaline compounds of this invention against c-KIT kinase were determined using the GraphPad Prism 5 software.;B;;;BAO_0000192;BAO_0000357;single protein format;;;CHEMBL5727764;;2020.0;{'bei': '14.81', 'le': '0.27', 'lle': '2.54', 'sei': '7.17'};CHEMBL5741385;;CHEMBL5741385;7.56;0;http://www.openphacts.org/units/Nanomolar;4422318;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCc1ccc(S(=O)(=O)NC2CC=C(c3ncnc4[nH]c(C)cc34)CC2)cc1;CHEMBL5733245;500.0;500.0;;729669;27464474;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '15.35', 'le': '0.30', 'lle': '2.17', 'sei': '7.18'};CHEMBL5962604;;CHEMBL5962604;6.3;0;http://www.openphacts.org/units/Nanomolar;4310497;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCc1ccc(S(=O)(=O)NC2CCN(c3ncnc4[nH]c(C)cc34)CC2)cc1;CHEMBL5733245;5500.0;5500.0;;729678;27464501;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '12.72', 'le': '0.25', 'lle': '2.09', 'sei': '5.78'};CHEMBL5797762;;CHEMBL5797762;5.26;0;http://www.openphacts.org/units/Nanomolar;4310504;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCc1ccc(S(=O)(=O)Nc2ccc(-c3ncnc4[nH]c(C)cc34)cc2)cc1;CHEMBL5733244;5500.0;5500.0;;729127;27462848;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '12.94', 'le': '0.25', 'lle': '0.57', 'sei': '5.99'};CHEMBL5793918;;CHEMBL5793918;5.26;0;http://www.openphacts.org/units/Nanomolar;4310184;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCc1ccc(S(=O)(=O)Nc2ccc(-c3ncnc4[nH]c(C)cc34)cc2)cc1;CHEMBL5733245;500.0;500.0;;729128;27462851;[];Cell-Based Assays of c-Kit Mutant Kinase Activity: The c-Kit mutant D816V inhibitors were assessed using an engineered BaF3-FL KIT D816V or BaF3-FL KIT V560G/D816V cell line. The BaF3-FL KIT D816V cell lines were created by introduction of KIT mutant (D816V) full length constructs that render the cells dependent on the introduced kinase for growth. Inhibitors of c-Kit mutant D816V kinase reduce or eliminate the mediated c-kit mutant D816V kinase activation, resulting in reduced cell proliferation of the BaF3-FL Kit mutant D816V cells. This inhibition is measured by the effect of compound concentration on cell growth to assess IC50 values. BaF3-FL KIT D816V cells were seeded at 1×104 cells per well of a 96 well cell culture plate in 50 μl of cell culture medium of RPMI Medium 1× (Invitrogen #11875-093) supplemented with 10% FBS (Invitrogen #10438), 1% Non Essential Amino Acids (Invitrogen #11140), 1% Penicillin Streptomycin (Invitrogen #15140), 1% L-Glutamine (Invitrogen #25030-081). Compounds were dissolved in DMSO at a concentration of 5 mM and were serially diluted 1:3 for a total of eight points and added to the cells to a final maximum concentration of 10 μM in 100 μl cell culture medium (final concentration 0.2% DMSO). Cells were also treated with Dasatinib as a positive control. The cells were incubated at 37° C., 5% CO2 for three days. ATPlite Buffer (Perkin Elmer #6016739) and substrate were equilibrated to room temperature, and enzyme/substrate Recombinant Firefly Luciferase/D-Luciferin was reconstituted. The cell plates were equilibrated to room temperature for 30 minutes, then lysed by addition of 25 uL per well of the ATPlite Reagent. The plate was mixed for 5 minutes on a plate shaker to lyse the cells. The plates were read on a Tecan Safire using Luminescence protocol modified to read 0.1s per well. The luminescence reading assesses the ATP content, which correlates directly with cell number such that the reading as a function of compound concentration is used to determine the IC50 value.;B;;;BAO_0000192;BAO_0000219;cell-based format;;;CHEMBL5726738;;2019.0;{'bei': '15.50', 'le': '0.30', 'lle': '1.61', 'sei': '7.18'};CHEMBL5793918;;CHEMBL5793918;6.3;0;http://www.openphacts.org/units/Nanomolar;4310184;=;37;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;Ki;nM;UO_0000065;
CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1;CHEMBL1963734;5.012;8.3;;active;9631833;[];PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: KIT;F;;;BAO_0000192;BAO_0000019;assay format;;;CHEMBL1201862;;;;CHEMBL1993941;;CHEMBL1993941;8.3;0;http://www.openphacts.org/units/Nanomolar;1584197;=;7;1;=;;Ki;nM;;CHEMBL1936;Homo sapiens;Mast/stem cell growth factor receptor Kit;9606;;;pKi;;UO_0000065;
